R,G,B,gray,grad_mag,local_std,laplacian,boundary,image_id,split
85.0,96.0,92.0,91.0,156.76239,15.898574,4.6666718,1,100039,test
68.0,64.0,55.0,62.333332,226.76468,25.947607,35.666668,1,100039,test
102.0,125.0,117.0,114.666664,348.98203,36.90801,45.99998,1,100039,test
112.0,139.0,94.0,115.0,75.42473,8.47532,3.0000076,1,100039,test
93.0,122.0,100.0,105.0,191.2654,19.516394,6.0,1,100039,test
35.0,55.0,44.0,44.666668,14.422207,6.453579,18.333328,1,100039,test
69.0,83.0,68.0,73.333336,160.23595,17.14509,16.333324,1,100039,test
106.0,119.0,93.0,106.0,70.716965,14.714901,30.0,1,100039,test
32.0,40.0,42.0,38.0,45.69707,6.6569743,11.999998,1,100039,test
226.0,253.0,244.0,241.0,136.73413,16.419548,14.666672,1,100039,test
109.0,127.0,87.0,107.666664,136.87381,15.666351,14.000008,1,100039,test
107.0,110.0,89.0,102.0,233.43095,24.74866,30.000008,1,100039,test
57.0,72.0,69.0,66.0,196.22946,29.859354,105.66667,1,100039,test
234.0,249.0,254.0,245.66667,72.89719,14.281899,40.0,1,100039,test
79.0,94.0,61.0,78.0,98.44344,14.187259,38.0,1,100039,test
85.0,101.0,88.0,91.333336,236.18541,25.63584,57.33333,1,100039,test
41.0,60.0,58.0,53.0,26.90312,3.8203685,23.999996,1,100039,test
119.0,101.0,91.0,103.666664,93.828445,11.9357815,38.66668,1,100039,test
103.0,120.0,84.0,102.333336,61.89956,7.10063,4.3333206,1,100039,test
126.0,163.0,122.0,137.0,141.0831,15.866047,38.66667,1,100039,test
79.0,85.0,75.0,79.666664,149.06001,16.971857,11.333336,1,100039,test
161.0,157.0,120.0,146.0,62.003574,8.176639,32.0,1,100039,test
125.0,135.0,111.0,123.666664,101.76225,11.553375,77.66666,1,100039,test
159.0,174.0,179.0,170.66667,381.24387,41.179985,124.33337,1,100039,test
122.0,142.0,149.0,137.66667,431.73038,50.824223,202.66663,1,100039,test
59.0,60.0,54.0,57.666668,427.67383,47.375298,141.66666,1,100039,test
152.0,175.0,146.0,157.66667,459.95773,51.516987,26.666641,1,100039,test
63.0,92.0,61.0,72.0,307.26212,31.200665,70.0,1,100039,test
56.0,74.0,62.0,64.0,210.492,36.67826,131.0,1,100039,test
184.0,171.0,162.0,172.33333,243.31277,52.79578,178.66664,1,100039,test
137.0,161.0,127.0,141.66667,82.46209,10.74782,35.666687,1,100039,test
56.0,77.0,60.0,64.333336,226.27417,24.726877,36.99999,1,100039,test
169.0,219.0,210.0,199.33333,87.5874,13.452608,14.666687,1,100039,test
118.0,139.0,122.0,126.333336,66.966,10.139794,40.66667,1,100039,test
253.0,254.0,255.0,254.0,20.933786,3.6614547,1.0,1,100039,test
148.0,156.0,135.0,146.33333,19.00294,5.3540654,27.333328,1,100039,test
131.0,161.0,123.0,138.33333,84.244354,9.521563,25.666649,1,100039,test
118.0,141.0,95.0,118.0,37.538136,4.538249,21.333336,1,100039,test
124.0,156.0,117.0,132.33333,173.34615,20.38578,41.999977,1,100039,test
123.0,155.0,114.0,130.66667,38.195404,7.348004,19.000015,1,100039,test
31.0,35.0,34.0,33.333332,313.60413,41.990303,116.333336,1,100039,test
119.0,155.0,109.0,127.666664,32.05899,4.294346,10.0,1,100039,test
41.0,57.0,47.0,48.333332,62.234325,6.915894,25.666668,1,100039,test
163.0,199.0,195.0,185.66667,255.51341,25.342344,4.666687,1,100039,test
153.0,144.0,145.0,147.33333,290.93716,30.168667,31.666649,1,100039,test
97.0,129.0,92.0,106.0,60.666676,6.488647,17.333328,1,100039,test
179.0,194.0,173.0,182.0,53.370815,22.942991,82.0,1,100039,test
180.0,191.0,195.0,188.66667,304.24332,41.64041,151.00003,1,100039,test
47.0,66.0,60.0,57.666668,111.50684,13.4612255,20.999992,1,100039,test
88.0,77.0,81.0,82.0,430.32443,71.25124,265.0,1,100039,test
143.0,164.0,123.0,143.33333,33.40328,3.5363624,12.333313,1,100039,test
249.0,255.0,255.0,253.0,146.47562,20.935822,29.0,1,100039,test
62.0,53.0,48.0,54.333332,321.8464,37.215687,98.66667,1,100039,test
129.0,144.0,141.0,138.0,448.498,47.333187,43.666664,1,100039,test
83.0,108.0,87.0,92.666664,166.22943,20.02763,45.333324,1,100039,test
103.0,122.0,120.0,115.0,398.53424,44.66457,60.66667,1,100039,test
136.0,133.0,118.0,129.0,272.60922,30.201246,50.66667,1,100039,test
138.0,129.0,132.0,133.0,543.06134,59.869373,103.00001,1,100039,test
222.0,255.0,254.0,243.66667,47.800518,9.79457,29.00003,1,100039,test
103.0,133.0,99.0,111.666664,295.48077,30.65539,21.999992,1,100039,test
181.0,195.0,198.0,191.33333,45.082653,38.527233,196.3333,1,100039,test
155.0,156.0,116.0,142.33333,66.03871,11.14,10.666687,1,100039,test
213.0,248.0,242.0,234.33333,49.607346,10.782473,11.666641,1,100039,test
84.0,108.0,95.0,95.666664,484.1884,51.9678,22.666672,1,100039,test
90.0,112.0,76.0,92.666664,20.466772,2.8083303,9.666679,1,100039,test
242.0,244.0,241.0,242.33333,107.75384,19.08206,89.999985,1,100039,test
132.0,163.0,121.0,138.66667,109.41562,21.935251,44.333344,1,100039,test
102.0,124.0,78.0,101.333336,41.750587,5.603082,17.666656,1,100039,test
138.0,166.0,128.0,144.0,209.7941,23.171953,74.0,1,100039,test
49.0,53.0,52.0,51.333332,102.57247,13.774295,43.000008,1,100039,test
66.0,74.0,76.0,72.0,218.35396,25.111996,3.6666641,1,100039,test
43.0,62.0,56.0,53.666668,83.33598,9.401122,26.999996,1,100039,test
120.0,158.0,107.0,128.33333,35.355335,4.269258,17.333313,1,100039,test
89.0,77.0,79.0,81.666664,205.14764,20.872917,14.666672,1,100039,test
155.0,173.0,177.0,168.33333,368.5132,44.575954,90.66667,1,100039,test
104.0,136.0,97.0,112.333336,45.377434,5.5290427,23.000008,1,100039,test
30.0,47.0,39.0,38.666668,78.66244,9.198773,16.333328,1,100039,test
82.0,76.0,78.0,78.666664,163.83188,19.498522,31.66666,1,100039,test
137.0,138.0,130.0,135.0,58.72726,6.5493917,7.9999847,0,100039,test
173.0,211.0,222.0,202.0,95.3543,17.33133,83.66666,0,100039,test
101.0,135.0,100.0,112.0,2.8674407,1.9465514,2.6666718,0,100039,test
111.0,154.0,101.0,122.0,38.8387,4.583854,20.333328,0,100039,test
59.0,68.0,73.0,66.666664,26.419685,4.685156,3.0,0,100039,test
109.0,133.0,99.0,113.666664,7.0867524,1.48001,6.9999847,0,100039,test
43.0,52.0,57.0,50.666668,12.86684,2.6063325,3.0,0,100039,test
123.0,129.0,101.0,117.666664,96.94213,12.128744,30.33332,0,100039,test
28.0,39.0,41.0,36.0,44.36465,6.974581,21.333336,0,100039,test
127.0,160.0,153.0,146.66667,42.081917,4.335086,1.6666565,0,100039,test
122.0,116.0,118.0,118.666664,68.51601,22.503038,183.66669,0,100039,test
88.0,114.0,103.0,101.666664,25.002209,3.3473988,4.6666718,0,100039,test
221.0,253.0,250.0,241.33333,19.241165,3.2923918,5.0,0,100039,test
218.0,159.0,119.0,165.33333,75.96781,9.116542,13.000015,0,100039,test
118.0,149.0,105.0,124.0,96.8722,9.903243,0.6666641,0,100039,test
93.0,118.0,79.0,96.666664,8.602315,3.3848236,18.000008,0,100039,test
57.0,73.0,62.0,64.0,150.16805,16.376,20.666672,0,100039,test
137.0,173.0,195.0,168.33333,313.89246,32.91217,33.333313,0,100039,test
54.0,66.0,62.0,60.666668,54.495667,6.5886383,8.999992,0,100039,test
167.0,165.0,127.0,153.0,58.600315,6.4051065,14.0,0,100039,test
99.0,126.0,95.0,106.666664,77.33621,8.039697,18.999992,0,100039,test
255.0,253.0,255.0,254.33333,1.9436681,0.35903516,0.33335876,0,100039,test
100.0,122.0,84.0,102.0,146.09738,15.321235,6.3333435,0,100039,test
124.0,128.0,111.0,121.0,211.81387,22.196148,0.3333435,0,100039,test
121.0,118.0,99.0,112.666664,36.080154,4.2449417,13.6666565,0,100039,test
71.0,71.0,69.0,70.333336,59.241516,6.740517,14.000004,0,100039,test
95.0,128.0,85.0,102.666664,76.077446,7.7837596,12.666679,0,100039,test
37.0,46.0,51.0,44.666668,8.485281,2.0,8.0,0,100039,test
104.0,133.0,102.0,113.0,11.41149,3.4928777,15.666672,0,100039,test
90.0,117.0,100.0,102.333336,27.455011,5.1255717,10.333321,0,100039,test
206.0,250.0,251.0,235.66667,160.82564,17.831787,51.000015,0,100039,test
248.0,255.0,254.0,252.33333,18.360565,2.024267,2.3333282,0,100039,test
167.0,152.0,155.0,158.0,67.21278,11.349473,36.66667,0,100039,test
135.0,169.0,134.0,146.0,190.683,19.522673,20.333336,0,100039,test
132.0,162.0,110.0,134.66667,119.1311,14.014153,19.66668,0,100039,test
43.0,48.0,51.0,47.333332,11.642832,2.818743,10.666668,0,100039,test
254.0,254.0,252.0,253.33333,2.3570168,0.807678,4.6667023,0,100039,test
162.0,156.0,158.0,158.66667,295.39313,32.975754,14.0000305,0,100039,test
103.0,102.0,97.0,100.666664,81.55843,12.664503,46.33333,0,100039,test
132.0,172.0,119.0,141.0,82.159744,8.628057,2.6666718,0,100039,test
100.0,131.0,123.0,118.0,94.8039,9.867185,8.0,0,100039,test
75.0,98.0,80.0,84.333336,181.70366,20.670523,31.666676,0,100039,test
114.0,151.0,107.0,124.0,18.043146,4.7524667,14.333328,0,100039,test
102.0,139.0,95.0,112.0,40.718548,4.899179,0.66667175,0,100039,test
120.0,145.0,113.0,126.0,55.657692,10.596976,37.333336,0,100039,test
125.0,118.0,102.0,115.0,69.35419,17.598385,51.333344,0,100039,test
72.0,83.0,87.0,80.666664,88.51993,10.952222,21.333324,0,100039,test
144.0,144.0,132.0,140.0,55.41159,19.744362,45.33333,0,100039,test
231.0,232.0,224.0,229.0,113.012314,12.265456,11.0,0,100039,test
100.0,131.0,90.0,107.0,77.88453,7.6820993,1.6666641,0,100039,test
173.0,181.0,130.0,161.33333,15.691488,1.9344734,1.5258789e-05,0,100039,test
64.0,99.0,57.0,73.333336,34.31876,5.1983604,22.666664,0,100039,test
145.0,129.0,129.0,134.33333,44.03284,18.881983,20.000015,0,100039,test
101.0,144.0,91.0,112.0,61.204575,6.2736273,3.0,0,100039,test
146.0,121.0,116.0,127.666664,116.98526,38.957134,184.00002,0,100039,test
78.0,83.0,86.0,82.333336,128.44453,20.29776,75.0,0,100039,test
109.0,147.0,100.0,118.666664,38.160473,5.5037274,7.3333435,0,100039,test
49.0,57.0,60.0,55.333332,14.522014,3.899995,13.0,0,100039,test
127.0,154.0,109.0,130.0,29.044027,4.422289,7.0000153,0,100039,test
120.0,97.0,89.0,102.0,95.58826,12.031858,6.333336,0,100039,test
41.0,49.0,51.0,47.0,114.36588,19.506315,82.0,0,100039,test
44.0,49.0,52.0,48.333332,49.188976,7.7491493,39.333336,0,100039,test
84.0,108.0,84.0,92.0,161.77486,25.257908,79.33333,0,100039,test
154.0,176.0,129.0,153.0,192.73526,23.441957,77.00001,0,100039,test
206.0,194.0,198.0,199.33333,450.80472,51.183056,69.33332,0,100039,test
167.0,173.0,145.0,161.66667,78.876854,18.44608,69.33334,0,100039,test
88.0,118.0,94.0,100.0,44.28444,4.6739388,4.3333435,0,100039,test
29.0,40.0,46.0,38.333332,94.29269,9.84698,10.333338,0,100039,test
54.0,65.0,69.0,62.666668,29.154749,3.9157386,3.9999886,0,100039,test
222.0,214.0,211.0,215.66667,47.723717,36.988094,259.6667,0,100039,test
151.0,165.0,132.0,149.33333,94.201935,12.778308,4.666641,0,100039,test
115.0,137.0,101.0,117.666664,60.44465,6.185211,0.6666641,0,100039,test
121.0,150.0,92.0,121.0,7.378637,6.5660706,40.000008,0,100039,test
107.0,142.0,100.0,116.333336,60.670338,6.518678,5.0000076,0,100039,test
101.0,138.0,94.0,111.0,42.274246,5.0990195,10.666664,0,100039,test
68.0,102.0,69.0,79.666664,26.352306,2.8536057,2.6666565,0,100039,test
96.0,130.0,106.0,110.666664,143.26353,16.367544,11.666679,0,100039,test
168.0,214.0,188.0,190.0,224.11952,25.04956,22.999985,0,100039,test
174.0,174.0,136.0,161.33333,54.016476,7.6867375,8.9999695,0,100039,test
80.0,115.0,85.0,93.333336,38.758514,4.0422573,2.6666718,0,100039,test
89.0,93.0,94.0,92.0,138.70271,22.024113,56.666664,0,100039,test
105.0,126.0,85.0,105.333336,99.71069,10.41338,21.999992,0,100039,test
32.0,38.0,50.0,40.0,9.843217,1.7575868,0.0,0,100039,test
31.0,52.0,45.0,42.666668,54.268883,10.550046,20.333332,0,100039,test
104.0,134.0,100.0,112.666664,48.104042,5.1474357,11.666672,0,100039,test
62.0,74.0,72.0,69.333336,41.228355,4.740173,6.3333435,0,100039,test
87.0,98.0,92.0,92.333336,130.28004,18.709671,3.0000114,0,100039,test
147.0,185.0,138.0,156.66667,280.74582,38.13271,101.33336,0,100039,test
199.0,174.0,169.0,180.66667,323.6476,46.212444,11.0000305,0,100039,test
225.0,255.0,249.0,243.0,59.076237,6.3288774,7.6666565,0,100039,test
103.0,119.0,108.0,110.0,17.613125,3.8746219,17.999992,0,100039,test
71.0,80.0,87.0,79.333336,38.078865,4.8533673,14.0,0,100039,test
139.0,152.0,124.0,138.33333,109.35162,10.959085,16.333313,0,100039,test
157.0,166.0,119.0,147.33333,82.302986,8.815159,2.6666412,0,100039,test
86.0,125.0,80.0,97.0,126.87878,13.32218,20.0,0,100039,test
99.0,117.0,101.0,105.666664,48.94668,12.926626,46.33333,0,100039,test
126.0,155.0,109.0,130.0,20.005554,3.5862694,4.3333282,0,100039,test
92.0,59.0,42.0,64.333336,139.89839,18.72132,68.66666,0,100039,test
160.0,146.0,135.0,147.0,512.6597,53.706814,27.666664,0,100039,test
82.0,120.0,79.0,93.666664,22.070587,3.066961,9.999992,0,100039,test
74.0,93.0,74.0,80.333336,113.600685,13.282721,16.666656,0,100039,test
124.0,148.0,135.0,135.66667,11.822747,5.7314577,55.000023,0,100039,test
112.0,145.0,92.0,116.333336,208.74916,23.903166,38.333313,0,100039,test
112.0,143.0,99.0,118.0,122.26203,13.9577,6.0,0,100039,test
52.0,63.0,69.0,61.333332,13.72751,3.0225794,4.3333435,0,100039,test
107.0,140.0,93.0,113.333336,49.05553,5.182509,9.999992,0,100039,test
159.0,180.0,124.0,154.33333,62.590363,7.842941,6.9999847,0,100039,test
100.0,117.0,83.0,100.0,42.089848,5.8740025,0.66667175,0,100039,test
118.0,126.0,102.0,115.333336,78.29572,9.962919,1.3333282,0,100039,test
167.0,199.0,158.0,174.66667,181.75685,19.812105,22.666641,0,100039,test
46.0,50.0,51.0,49.0,21.108192,4.058201,10.666668,0,100039,test
121.0,152.0,110.0,127.666664,55.071682,5.4999113,5.3333206,0,100039,test
75.0,101.0,66.0,80.666664,158.33368,16.89108,21.333351,0,100039,test
123.0,147.0,113.0,127.666664,65.66245,14.861305,32.999992,0,100039,test
109.0,147.0,108.0,121.333336,44.733776,7.216247,8.666649,0,100039,test
151.0,177.0,166.0,164.66667,311.2027,32.07669,24.666656,0,100039,test
105.0,135.0,109.0,116.333336,33.43982,5.156345,21.999985,0,100039,test
19.0,32.0,40.0,30.333334,16.552946,3.0550373,14.999992,0,100039,test
149.0,152.0,133.0,144.66667,124.8003,14.129217,28.333359,0,100039,test
188.0,164.0,154.0,168.66667,165.02795,40.198288,81.33331,0,100039,test
95.0,117.0,94.0,102.0,30.48131,3.1262498,4.3333282,1,100099,test
117.0,117.0,93.0,109.0,65.26697,6.857862,6.3333282,1,100099,test
114.0,146.0,145.0,135.0,91.86703,9.341921,0.33332062,1,100099,test
92.0,120.0,121.0,111.0,29.3674,3.0183358,2.6666641,1,100099,test
118.0,111.0,67.0,98.666664,41.419277,5.867765,19.000015,1,100099,test
114.0,149.0,153.0,138.66667,81.3019,8.271751,0.33335114,1,100099,test
101.0,144.0,178.0,141.0,153.92493,17.237484,9.333336,1,100099,test
139.0,132.0,88.0,119.666664,112.50087,12.609133,13.3333435,1,100099,test
96.0,97.0,57.0,83.333336,182.01894,21.953075,90.666664,1,100099,test
116.0,116.0,78.0,103.333336,91.13726,13.378651,36.0,1,100099,test
85.0,93.0,69.0,82.333336,94.506905,9.778379,4.6666718,1,100099,test
94.0,122.0,125.0,113.666664,27.848808,2.9375,4.9999924,1,100099,test
85.0,116.0,101.0,100.666664,42.190056,4.807424,10.666672,1,100099,test
148.0,145.0,104.0,132.33333,30.40469,19.24376,52.666656,1,100099,test
117.0,113.0,78.0,102.666664,14.212681,1.9816048,6.9999924,1,100099,test
123.0,115.0,76.0,104.666664,18.306036,2.0184693,3.3333282,1,100099,test
93.0,88.0,69.0,83.333336,58.585175,7.980598,2.6666794,1,100099,test
104.0,129.0,134.0,122.333336,52.283432,5.433817,4.3333282,1,100099,test
109.0,153.0,188.0,150.0,67.1135,6.764019,0.666687,1,100099,test
109.0,145.0,167.0,140.33333,75.56157,7.660139,1.6666412,1,100099,test
108.0,149.0,171.0,142.66667,63.883564,6.5328197,0.33332825,1,100099,test
129.0,175.0,190.0,164.66667,40.672123,4.1713777,4.666687,1,100099,test
121.0,154.0,173.0,149.33333,73.52851,8.0816145,1.3333282,1,100099,test
88.0,121.0,140.0,116.333336,219.19904,22.724745,6.6666565,1,100099,test
109.0,106.0,73.0,96.0,19.41362,2.4968731,2.9999924,1,100099,test
109.0,103.0,71.0,94.333336,111.30038,11.60217,24.999992,1,100099,test
106.0,132.0,119.0,119.0,42.80447,4.3376756,1.0,1,100099,test
95.0,109.0,110.0,104.666664,24.608036,2.7039828,3.6666489,1,100099,test
93.0,117.0,104.0,104.666664,40.0,4.203793,1.3333359,1,100099,test
67.0,66.0,48.0,60.333332,206.29482,23.736603,68.00001,1,100099,test
95.0,124.0,128.0,115.666664,29.001923,2.9499404,7.6293945e-06,1,100099,test
120.0,115.0,73.0,102.666664,24.608025,2.935671,10.333328,1,100099,test
124.0,133.0,86.0,114.333336,154.62138,17.983826,7.3333435,1,100099,test
126.0,116.0,80.0,107.333336,105.848946,12.056588,23.333328,1,100099,test
114.0,162.0,185.0,153.66667,33.61548,6.881247,14.666702,1,100099,test
64.0,57.0,38.0,53.0,135.87085,18.657494,68.33333,1,100099,test
93.0,113.0,102.0,102.666664,47.408386,4.8646727,1.3333359,1,100099,test
92.0,106.0,93.0,97.0,44.005043,4.421516,1.6666641,1,100099,test
117.0,111.0,75.0,101.0,23.44732,2.8203018,5.666664,1,100099,test
117.0,119.0,80.0,105.333336,117.18267,12.025689,20.333344,1,100099,test
113.0,142.0,156.0,137.0,61.2989,6.7550616,14.666672,1,100099,test
133.0,128.0,96.0,119.0,94.07562,9.545737,24.0,1,100099,test
92.0,74.0,50.0,72.0,30.825678,4.8705406,29.333328,1,100099,test
120.0,111.0,70.0,100.333336,46.82117,8.448893,15.666664,1,100099,test
89.0,107.0,109.0,101.666664,48.002304,4.8305264,3.0000076,1,100099,test
105.0,102.0,67.0,91.333336,26.69997,4.0566063,6.6666718,1,100099,test
92.0,123.0,118.0,111.0,45.374996,4.6826015,0.0,1,100099,test
92.0,141.0,173.0,135.33333,59.756924,6.1466455,1.9999771,1,100099,test
101.0,133.0,144.0,126.0,222.97087,25.90951,32.33333,1,100099,test
100.0,84.0,50.0,78.0,129.71936,20.937897,79.333336,1,100099,test
120.0,117.0,74.0,103.666664,19.737158,2.0124125,1.5258789e-05,1,100099,test
104.0,165.0,209.0,159.33333,48.59127,4.9491553,3.3332977,1,100099,test
117.0,109.0,70.0,98.666664,41.67599,6.2764287,0.6666565,1,100099,test
86.0,115.0,119.0,106.666664,36.881195,3.7793126,0.33332825,1,100099,test
131.0,119.0,79.0,109.666664,34.89667,6.3341985,7.3333206,1,100099,test
95.0,120.0,127.0,114.0,48.937603,5.049849,1.6666641,1,100099,test
104.0,99.0,67.0,90.0,127.36738,13.068778,3.3333359,1,100099,test
111.0,110.0,79.0,100.0,64.55316,7.558496,10.333336,1,100099,test
131.0,137.0,93.0,120.333336,16.20015,2.1141727,2.6666718,1,100099,test
102.0,127.0,134.0,121.0,343.52325,35.440105,57.000008,1,100099,test
95.0,107.0,103.0,101.666664,66.69665,6.89684,1.0000076,1,100099,test
93.0,118.0,114.0,108.333336,32.31099,3.343458,2.3333511,1,100099,test
145.0,133.0,91.0,123.0,330.77484,35.206726,61.000015,1,100099,test
116.0,113.0,78.0,102.333336,35.039654,4.5941753,13.333328,1,100099,test
99.0,98.0,68.0,88.333336,75.81264,10.046765,31.666656,1,100099,test
101.0,133.0,144.0,126.0,92.02053,9.407755,2.0000076,1,100099,test
107.0,143.0,167.0,139.0,93.21184,13.03376,21.666672,1,100099,test
102.0,146.0,171.0,139.66667,70.906815,7.5684376,12.333298,1,100099,test
59.0,57.0,45.0,53.666668,168.84245,19.910788,2.6666718,1,100099,test
105.0,131.0,120.0,118.666664,34.673065,3.5594833,1.6666641,1,100099,test
92.0,111.0,117.0,106.666664,36.055515,3.817108,0.6666565,1,100099,test
69.0,71.0,34.0,58.0,398.42188,42.987495,111.666664,1,100099,test
125.0,122.0,81.0,109.333336,54.03292,7.0851407,16.000015,1,100099,test
119.0,112.0,68.0,99.666664,40.055534,5.121855,21.333328,1,100099,test
124.0,129.0,88.0,113.666664,22.395443,2.4246457,3.0000076,1,100099,test
90.0,95.0,88.0,91.0,102.68615,10.931873,11.999992,1,100099,test
94.0,115.0,106.0,105.0,41.41926,4.1980977,1.0,1,100099,test
139.0,134.0,104.0,125.666664,14.802407,19.939434,106.666664,1,100099,test
120.0,152.0,173.0,148.33333,171.41632,20.010885,28.666634,1,100099,test
80.0,110.0,118.0,102.666664,121.68906,16.76253,63.33335,1,100099,test
111.0,103.0,64.0,92.666664,84.7611,12.606073,24.333344,1,100099,test
86.0,79.0,69.0,78.0,94.28091,9.641397,2.9999924,1,100099,test
136.0,131.0,93.0,120.0,150.50287,15.595754,0.33332062,1,100099,test
97.0,101.0,87.0,95.0,130.57991,13.197419,3.6666641,1,100099,test
101.0,148.0,168.0,139.0,54.670746,5.6145735,5.6666718,1,100099,test
129.0,127.0,89.0,115.0,39.84692,4.7687745,14.666664,1,100099,test
121.0,120.0,89.0,110.0,94.58446,11.222927,20.666664,1,100099,test
112.0,110.0,72.0,98.0,61.645943,6.17233,7.6293945e-06,1,100099,test
104.0,153.0,183.0,146.66667,93.61507,9.5734215,1.0000153,1,100099,test
137.0,135.0,96.0,122.666664,53.84957,7.3819485,15.333328,1,100099,test
106.0,150.0,177.0,144.33333,92.40613,9.630781,1.0000153,1,100099,test
95.0,135.0,160.0,130.0,156.08046,18.2169,4.6666565,1,100099,test
123.0,121.0,96.0,113.333336,116.758064,13.865706,25.66668,1,100099,test
111.0,95.0,59.0,88.333336,66.33584,11.085649,60.666664,1,100099,test
132.0,164.0,179.0,158.33333,40.535343,9.7814,15.333313,1,100099,test
103.0,100.0,65.0,89.333336,37.35713,3.8887734,7.3333282,1,100099,test
139.0,131.0,92.0,120.666664,109.812965,11.899933,6.6666718,1,100099,test
93.0,117.0,127.0,112.333336,22.28104,2.5326,5.3333435,1,100099,test
99.0,96.0,63.0,86.0,55.226814,5.669916,10.0,1,100099,test
119.0,107.0,67.0,97.666664,13.6788645,10.433195,29.333344,1,100099,test
104.0,87.0,57.0,82.666664,25.095379,8.052016,39.333336,1,100099,test
117.0,113.0,86.0,105.333336,117.51597,17.11573,20.000008,1,100099,test
106.0,132.0,119.0,119.0,43.64758,4.4168754,4.6666565,1,100099,test
104.0,138.0,140.0,127.333336,44.0328,4.5187325,0.33332825,1,100099,test
126.0,124.0,86.0,112.0,66.164764,7.297929,2.6666641,1,100099,test
180.0,168.0,128.0,158.66667,338.13937,36.2671,78.66669,1,100099,test
96.0,101.0,69.0,88.666664,35.00158,3.7835736,3.6666718,1,100099,test
102.0,99.0,68.0,89.666664,56.852646,6.0941505,2.0000076,1,100099,test
80.0,112.0,123.0,105.0,28.007929,2.807113,2.0,1,100099,test
95.0,94.0,66.0,85.0,258.77405,30.592936,17.333332,1,100099,test
145.0,142.0,101.0,129.33333,14.015872,17.45474,26.999985,1,100099,test
96.0,126.0,136.0,119.333336,25.668829,2.7115567,1.3333435,1,100099,test
92.0,130.0,139.0,120.333336,51.56441,5.3442984,2.9999924,1,100099,test
94.0,94.0,68.0,85.333336,48.074013,6.645274,6.666664,1,100099,test
111.0,168.0,211.0,163.33333,65.513374,6.780602,5.9999847,1,100099,test
89.0,122.0,137.0,116.0,43.461346,4.430783,1.6666641,1,100099,test
98.0,98.0,60.0,85.333336,24.517572,5.509048,25.666664,1,100099,test
115.0,111.0,86.0,104.0,232.57019,23.027327,0.66667175,1,100099,test
114.0,113.0,82.0,103.0,152.27533,15.177948,7.666664,1,100099,test
105.0,122.0,106.0,111.0,35.330193,3.5940218,7.6293945e-06,1,100099,test
158.0,159.0,102.0,139.66667,48.29998,5.3379903,7.0,0,100099,test
120.0,107.0,72.0,99.666664,74.57733,8.283255,22.666672,0,100099,test
112.0,104.0,68.0,94.666664,259.42242,26.913418,15.000008,0,100099,test
140.0,142.0,95.0,125.666664,25.342093,2.671281,3.9999924,0,100099,test
91.0,162.0,216.0,156.33333,7.615773,1.0661701,3.0,0,100099,test
137.0,141.0,91.0,123.0,63.380657,10.428701,43.999992,0,100099,test
136.0,152.0,103.0,130.33333,19.607244,7.8849144,56.333305,0,100099,test
158.0,163.0,107.0,142.66667,56.356007,5.7430325,4.333313,0,100099,test
73.0,75.0,61.0,69.666664,32.866734,4.560841,10.3333435,0,100099,test
133.0,141.0,94.0,122.666664,59.933308,6.2987165,6.9999924,0,100099,test
104.0,107.0,76.0,95.666664,19.43651,2.4917834,1.3333282,0,100099,test
77.0,148.0,200.0,141.66667,21.587032,2.7264616,6.0,0,100099,test
153.0,129.0,81.0,121.0,72.498276,13.719355,67.0,0,100099,test
151.0,161.0,108.0,140.0,8.013889,1.9319477,5.3333282,0,100099,test
119.0,112.0,84.0,105.0,38.369556,4.8196983,24.666672,0,100099,test
107.0,107.0,73.0,95.666664,42.544106,4.5118117,4.3333282,0,100099,test
118.0,145.0,90.0,117.666664,31.016125,3.4029515,10.0,0,100099,test
140.0,143.0,96.0,126.333336,36.51789,3.881421,0.3333435,0,100099,test
168.0,168.0,118.0,151.33333,13.87246,1.8301938,11.6666565,0,100099,test
29.0,43.0,28.0,33.333332,14.73469,1.6178101,4.999996,0,100099,test
103.0,104.0,70.0,92.333336,29.702229,3.1574874,0.6666794,0,100099,test
109.0,106.0,73.0,96.0,34.318764,3.5105867,7.6293945e-06,0,100099,test
96.0,93.0,62.0,83.666664,13.038404,1.4143862,3.0,0,100099,test
84.0,77.0,51.0,70.666664,7.3635917,0.8025229,0.33332825,0,100099,test
133.0,149.0,100.0,127.333336,17.60051,1.943539,0.6666565,0,100099,test
64.0,131.0,176.0,123.666664,23.218779,4.175122,14.3333435,0,100099,test
69.0,60.0,45.0,58.0,92.13034,13.398708,21.333332,0,100099,test
96.0,97.0,65.0,86.0,7.2111025,0.9429529,3.0,0,100099,test
130.0,148.0,90.0,122.666664,4.9216113,0.5466517,2.0,0,100099,test
148.0,154.0,108.0,136.66667,9.988874,1.1549824,1.6666718,0,100099,test
115.0,112.0,77.0,101.333336,12.046197,1.2865742,1.6666641,0,100099,test
105.0,155.0,182.0,147.33333,60.059246,6.5481987,9.3333435,0,100099,test
81.0,77.0,52.0,70.0,34.104416,3.4569762,2.3333359,0,100099,test
116.0,118.0,78.0,104.0,11.035293,1.256623,0.33333588,0,100099,test
133.0,147.0,94.0,124.666664,47.029533,5.1376557,1.9999924,0,100099,test
124.0,124.0,86.0,111.333336,27.828842,3.1653643,10.333336,0,100099,test
94.0,111.0,92.0,99.0,32.069386,3.3064508,0.6666641,0,100099,test
